transaction_id,invoice_number,transaction_date,transaction_time,transaction_status,store_id,store_name,store_location,store_type,store_size_sqm,district_id,district_name,postal_code,customer_id,customer_name,customer_email,customer_loyalty_status,product_id,product_name,product_category,product_subcategory,product_brand,product_department,supplier_id,supplier_name,quantity,unit_price,base_price,discount_rate,discount_applied,total_amount,tax_rate,tax_amount,payment_method,sales_staff_id,sales_staff_name,promotion_id,promotion_name
8006f862-213b-4832-bac5-77c4aa8ee32c,INV-80249,2024-11-08,08:07:22,Completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,12.0,Stefan Schneider,stefan.schneider@gmx.de,Bronze,11,Rimowa Women's 1,Clothing,Women's,Rimowa,Fashion,3,Global Imports Ltd.,2,173.08,227.74,0.24,True,346.16,0.19,65.77,EC-Karte,1,Mitarbeiter 1,5.0,Promotion 5
e5e2f06b-5a94-48db-8b8d-58682d65b681,INV-34519,31/03/2025,19:15:29,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,11.0,Mika Weber,mika.weber@gmx.de,Bronze,32,Copy of Nike Haircare 2,Beauty,Haircare,Nike,Home & Living,3,Global Imports Ltd.,1,265.6,265.6,0.0,False,265.6,0.19,50.46,Kreditkarte,6,Mitarbeiter 6,3.0,Promotion 3
57c78304-709b-418a-8f72-cd63433a2950,INV-91856,2025-01-26,12:44:13,COMPLETED,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,26.0,Kai Fischer,kai.fischer@web.de,Bronze,40,Siemens Confectionery 2,Food,Confectionery,Siemens,Food & Beverage,1,DW GmbH,1,243.89,243.89,0.0,False,237.02,0.19,45.03,Mobile Zahlung,9,Mitarbeiter 9,,
c818814c-04bc-40d6-b2e4-57d3adfde179,INV-32288,02-14-2025,04:04:30,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,22.0,Kai Müller,kai.müller@gmx.de,Silber,23,Rimowa Bedding 1,Home,Bedding,Rimowa,Home & Living,1,DW GmbH,1,33.22,33.22,0.0,False,33.22,0.19,6.31,EC-Karte,8,Mitarbeiter 8,,
b613ce2f-37a6-4b5a-b931-11180c636417,INV-33136,2025-03-05,23:20:43,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,23.0,Klaus Schmidt,klaus.schmidt@outlook.com,,5,Samsung Accessories 1,Electronics,Accessories,Samsung,Electronics,1,Deutsche Waren GmbH,4,201.76,201.76,0.0,False,807.04,0.19,153.34,Gutschein,5,Mitarbeiter 5,3.0,Promotion 3
4fd27e84-c067-472a-9cee-2592d84af065,INV-53791,2024-10-22,21:00:37,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,10.0,Kai Schneider,kai.schneider25@gmx.de,,31,H&M Haircare 1,Beauty,Haircare,H&M,Health & Beauty,1,DW GmbH,3,207.79,207.79,0.0,False,623.37,0.19,118.44,bargeld,4,Mitarbeiter 4,3.0,Promotion 3
110ec1ae-0591-425f-9933-5f2933ad8084,INV-75307,2025-03-24,13:36:56,Completed,5,Fünf Höfe,Theatinerstraße 15,LUXURY MALL,17500,1,Altstadt-Lehel,80331,,,,,19,Nivea Furniture 1,Home,Furniture,Nivea,Home & Living,1,Deutsche Waren GmbH,2,50.64,50.64,0.0,False,101.28,0.19,19.24,Gutschein,1,Mitarbeiter 1,,
e1601887-3c81-4611-9e4a-d5f50d1341a7,INV-59098,2024-12-19,06:29:07,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,35.0,Mika Weber,mika.weber#gmx.de,Bronze,35,Birkenstock Beverages 1,Food,Beverages,Birkenstock,Food & Beverage,1,Deutsche Waren GmbH,1,136.01,136.01,0.0,False,136.01,0.19,25.84,Kreditkarte,2,Mitarbeiter 2,,
7f3430e6-c6a1-48b3-b54e-54739f834a97,INV-66709,2024-12-26,09:07:12,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,11.0,Mika Weber,mika.weber@gmx.de,Bronze,16,Adidas Footwear 2,Clothing,Footwear,Adidas,Fashion,1,Deutsche Waren GmbH,3,30.58,30.58,0.0,False,91.74,0.19,17.43,Kreditkarte,9,Mitarbeiter 9,,
f97f211c-5ea6-492d-b689-38ecd6432b03,INV-62655,2025-03-21,05:26:22,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,SHOPPING CENTER,56000,10,Moosach,80992,21.0,Stefan Fischer,stefan.fischer@outlook.com,Gold,5,Samsung Accessories 1,Electronics,Accessories,Samsung,Electronics,1,Deutsche Waren GmbH,1,201.76,201.76,0.0,False,201.76,0.19,38.33,Bargeld,6,Mitarbeiter 6,2.0,Promotion 2
0a573390-934a-45a5-91b1-db77f478d83f,INV-18455,2025-01-03,18:20:34,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,33.0,Alex Weber,alex.weber#gmail.com,Platin,25,Bosch Skincare 1,Beauty,Skincare,Bosch,Health & Beauty,1,DW GmbH,3,142.59,142.59,0.0,False,427.77,0.19,81.28,EC-Karte,2,Mitarbeiter 2,,
245c1203-c4f7-43ee-9795-484ababa15b8,INV-76033,2025-02-22,09:34:55,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,6.0,Michael Fischer,michael.fischer@gmx.de,Gold,28,Braun Makeup 2,Beauty,Makeup,Braun,Health & Beauty,1,DW GmbH,2,62.82,69.03,0.09,True,124.34,0.19,23.62,Kreditkarte,2,Mitarbeiter 2,2.0,Promotion 2
df5a579e-4026-471e-bdc9-9781e807fa8c,INV-57259,2024-11-28,09:18:29,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,31.0,Kai Müller,kai.müller#gmx.de,Silber,45,Siemens Stationery 1,Miscellaneous,Stationery,Siemens,,1,Deutsche Waren GmbH,1,28.62,28.62,0.0,False,28.62,0.19,5.44,Kreditkarte,5,Mitarbeiter 5,,
5ca09fa0-42df-4a53-bc52-05b155a9b29f,INV-17372,2024-12-19,11:49:48,Completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,21.0,Stefan Fischer,stefan.fischer@outlook.com,Gold,21,Adidas Decor 1,Home,Decor,Adidas,Home & Living,1,DW GmbH,1,295.73,295.73,0.0,False,295.73,0.19,56.19,Ec-Karte,9,Mitarbeiter 9,,
ddf774d7-5ffd-4a85-ade3-c2f24bb5255c,INV-55135,2024-11-16,03:04:45,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,,Alex Weber,alex.weber#gmail.com,Platin,15,Copy of H&M Footwear 1,Clothing,Footwear,H&M,Fashion,1,DW GmbH,N/A,182.07,216.75,0.16,True,182.07,0.19,34.59,Gutschein,9,Mitarbeiter 9,,
1bd966b9-047d-4853-9947-93bc078d47f4,INV-33226,2025-01-21,20:01:25,completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,SHOPPING CENTER,56000,10,Moosach,80992,,,,,29,Samsung Fragrance 1,Beauty,Fragrance,Samsung,Health & Beauty,1,DW GmbH,2,11.02,11.02,0.0,False,22.04,0.19,4.19,gutschein,9,Mitarbeiter 9,,
2d2ae090-5822-4add-8c62-04a6b2159e1e,INV-31037,2024-11-20,02:38:17,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,,,,,15,Copy of H&M Footwear 1,Clothing,Footwear,H&M,Fashion,1,DW GmbH,1,216.75,216.75,0.0,False,216.75,0.19,41.18,Bargeld,9,Mitarbeiter 9,2.0,Promotion 2
936ac083-6809-4841-b043-7128fa24ee57,INV-12429,2024-11-21,07:31:44,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,14.0,Andreas Weber,andreas.weber@outlook.com,,4,Sony Laptops 2,Electronics,Laptops,Sony,Electronics,3,Global Imports Ltd.,1,145.64,165.5,0.12,True,145.64,0.19,27.67,Mobile Zahlung,7,Mitarbeiter 7,,
01f74698-6729-43b3-a204-0a40978d2a58,INV-73726,2025-04-01,01:36:06,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,27.0,Kim Fischer,kim.fischer@gmx.de,Bronze,41,L'Oréal Gifts 1,Miscellaneous,Gifts,L'Oréal,,1,DW GmbH,2,131.89,153.36,0.14,True,263.78,0.19,50.12,Mobile Zahlung,2,Mitarbeiter 2,,
bec044c6-6b34-4f10-9230-4abbc9228963,INV-28170,2025-03-01,11:17:52,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,27.0,Kim Fischer,kim.fischer@gmx.de,Bronze,6,Siemens Accessories 2,Electronics,Accessories,Siemens,Electronics,2,EuroDistribution AG,1,204.34,204.34,0.0,False,204.34,0.19,38.82,Gutschein,3,Mitarbeiter 3,,
58f356ba-b28b-4de7-8a97-384337a14aa2,INV-98000,2025-01-04,21:52:28,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,23.0,Klaus Schmidt,klaus.schmidt@outlook.com,,3,Braun Laptops 1,Electronics,Laptops,Braun,Electronics,1,Deutsche Waren GmbH,1,90.57,90.57,0.0,False,90.57,0.19,17.21,Ec-Karte,10,Mitarbeiter 10,5.0,Promotion 5
73da4575-e2b7-4c1e-81d6-a43d14b1ec6e,INV-47681,2025-01-29,14:07:59,Canceled,1,OEZ München,Hanauer Str. 68,SHOPPING CENTER,56000,10,Moosach,80992,22.0,Kai Müller,kai.müller@gmx.de,Silber,19,Nivea Furniture 1,Home,Furniture,Nivea,Home & Living,1,Deutsche Waren GmbH,2,38.99,50.64,0.23,True,77.98,0.19,14.82,Kreditkarte,4,Mitarbeiter 4,,
2a5bf429-70a7-4e21-92d0-89ec6c9ebe94,INV-65921,2025-02-27,01:08:56,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,26.0,Kai Fischer,kai.fischer@web.de,Bronze,26,Hugo Boss Skincare 2,Beauty,Skincare,Hugo Boss,Health & Beauty,3,Global Imports Ltd.,5,280.64,280.64,0.0,False,1403.2,0.19,266.61,EC-KARTE,4,Mitarbeiter 4,,
a594d906-0483-4921-82d0-b4fc23b8265b,INV-69382,2025-04-09,07:30:15,Returned,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,,,,,18,Copy of Miele Kitchen 2,Home,Kitchen,Miele,Home & Living,1,DW GmbH,1,107.62,145.43,0.26,True,107.62,0.19,20.45,Kreditkarte,7,Mitarbeiter 7,4.0,Promotion 4
fc90f3f7-7ee4-40ca-9a65-059b9b350d66,INV-48092,2025-01-07,15:24:36,Completed,1,OEZ München,Hanauer Str. 68,shopping center,56000,10,Moosach,80992,33.0,Alex Weber,alex.weber#gmail.com,Platin,13,Nivea Children's 1,Clothing,Children's,Nivea,Fashion,1,Deutsche Waren GmbH,5,13.29,15.64,0.15,True,66.45,0.19,12.63,Bargeld,2,Mitarbeiter 2,,
4d45f3e5-9d82-4767-9c83-68666b6052e2,INV-26478,2025-03-03,20:53:36,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,,Kim Fischer,,Bronze,46,Lindt Stationery 2,Miscellaneous,Stationery,Lindt,,1,DW GmbH,1,120.3,120.3,0.0,False,120.3,0.19,22.86,EC-Karte,5,Mitarbeiter 5,,
8dbc9e50-7cc2-464e-9a3f-1e16fc03a0db,INV-91942,2025-04-06,16:46:46,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,shopping center,56000,10,Moosach,80992,7.0,Kim Müller,kim.müller@outlook.com,Gold,6,Siemens Accessories 2,Electronics,Accessories,Siemens,Electronics,2,EuroDistribution AG,1,147.12,204.34,0.28,True,147.12,0.19,27.35,Kreditkarte,7,Mitarbeiter 7,,
207e8cd2-a523-4e11-b4d7-477087d54d25,INV-65640,2024-12-08,01:44:54,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,2.0,Kim Fischer,kim.fischer54@gmx.de,Bronze,41,L'Oréal Gifts 1,Miscellaneous,Gifts,L'Oréal,,1,DW GmbH,2,153.36,153.36,0.0,False,306.72,0.19,58.28,Kreditkarte,9,Mitarbeiter 9,,
682ae10d-7a12-42bc-a281-7c503696c85f,INV-32613,23/12/2024,05:32:04,canceled,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,14.0,Andreas Weber,andreas.weber@outlook.com,,22,Bosch Decor 2,Home,Decor,Bosch,Fashion,1,Deutsche Waren GmbH,1,73.12,73.12,0.0,False,73.12,0.19,13.89,Bargeld,1,Mitarbeiter 1,,
5f41e46a-d5d2-4377-a39a-28591ed38d22,INV-60776,2025-03-15,13:40:47,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,3.0,Klaus Müller,klaus.müller@web.de,Bronze,38,Miele Bakery 2,Food,Bakery,Miele,Food & Beverage,1,Deutsche Waren GmbH,1,206.41,206.41,0.0,False,206.41,0.19,39.22,Bargeld,6,Mitarbeiter 6,,
1fc6ced5-98c0-4d72-beb8-e76d06b5e79b,INV-76253,2024-10-29,07:17:01,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,26.0,Kai Fischer,kai.fischer@web.de,Bronze,10,L'Oréal Men's 2,Clothing,Men's,L'Oréal,Fashion,3,Global Imports Ltd.,4,182.95,182.95,0.0,,731.8,0.19,139.04,bargeld,8,Mitarbeiter 8,3.0,Promotion 3
6907d7c0-419d-460b-ad02-a2969b6e472b,INV-59024,2024-12-02,06:26:49,Completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,27.0,Kim Fischer,kim.fischer@gmx.de,Bronze,15,Copy of H&M Footwear 1,Clothing,Footwear,H&M,Fashion,1,DW GmbH,3,158.23,216.75,0.27,True,474.69,0.19,90.19,GutSchein,1,Mitarbeiter 1,4.0,Promotion 4
18bf230f-8d0c-49cc-ac14-9d69dab2c66e,INV-21028,10/11/2024,03:34:12,COMPLETED,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,22.0,Kai Müller,kai.müller@gmx.de,Silber,1,Adidas Smartphones 1,Electronics,Smartphones,Adidas,Electronics,1,Deutsche Waren GmbH,1,225.04,225.04,0.0,False,225.04,0.19,42.76,Mobile Zahlung,4,Mitarbeiter 4,,
24f2ccc7-e1e9-4990-b50f-1bd73516d1f6,INV-16794,01-29-2025,13:30:27,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,,,,,39,Nivea Confectionery 1,Food,Confectionery,Nivea,Food & Beverage,3,Global Imports Ltd.,1,168.85,205.92,0.18,True,168.85,0.19,32.08,Bargeld,7,Mitarbeiter 7,3.0,Promotion 3
4a04f22f-67d3-4d59-97a2-cd8d804d82b5,INV-19769,2025-02-05,06:37:42,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,10.0,Kai Schneider,kai.schneider25@gmx.de,,46,Lindt Stationery 2,Miscellaneous,Stationery,Lindt,,1,DW GmbH,2,89.02,120.3,0.26,True,178.04,0.19,33.83,Gutschein,2,Mitarbeiter 2,,
6da6b976-6b53-4e59-9f94-c06795632fb4,INV-81232,2024-12-05,18:21:39,Completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,14.0,Andreas Weber,andreas.weber@outlook.com,,39,Nivea Confectionery 1,Food,Confectionery,Nivea,Food & Beverage,3,Global Imports Ltd.,3,205.92,205.92,0.0,False,617.76,0.19,117.37,Mobile Zahlung,5,Mitarbeiter 5,,
a0ed13a1-b827-40c7-acc3-2e52d7759dc0,INV-65812,2024-11-05,07:12:43,Canceled,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,11.0,Mika Weber,mika.weber@gmx.de,Bronze,29,Samsung Fragrance 1,Beauty,Fragrance,Samsung,Health & Beauty,1,DW GmbH,1,9.92,11.02,0.1,True,9.92,0.19,1.88,Mobile Zahlung,10,Mitarbeiter 10,,
3078f99c-e49b-44ed-897f-0e1b971efac0,INV-82777,2025-03-30,22:43:42,COMPLETED,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,4.0,Mika Weber,mika.weber4@gmx.de,Silber,12,Nike Women's 2,Clothing,Women's,Nike,Fashion,2,EuroDistribution AG,3,157.22,157.22,0.0,False,471.66,0.19,89.62,BARGELD,1,Mitarbeiter 1,,
d379c89f-69df-46c8-aeda-ae5f129b30ed,INV-51260,2025-01-09,00:54:16,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,,,,,14,Unilever Children's 2,Clothing,Children's,Unilever,Fashion,2,EuroDistribution AG,2,232.08,232.08,0.0,False,464.16,0.19,88.19,Bargeld,6,Mitarbeiter 6,,
39633c41-0f70-4e70-9200-e28c11fa764c,INV-37523,2024-12-23,21:40:53,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,,Kai Müller,kai.müller@gmx.de,Silber,14,Unilever Children's 2,Clothing,Children's,Unilever,Fashion,2,EuroDistribution AG,2,211.19,232.08,0.09,True,422.38,0.19,80.25,EC-Karte,3,Mitarbeiter 3,,
19e0bb17-cd75-48b2-9456-722879244128,INV-21506,2024-11-08,02:19:03,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,21.0,Stefan Fischer,stefan.fischer@outlook.com,Gold,28,Braun Makeup 2,Beauty,Makeup,Braun,Health & Beauty,1,DW GmbH,1,69.03,69.03,0.0,False,69.03,0.19,13.12,Mobile Zahlung,7,Mitarbeiter 7,,
d31c1632-e415-4996-9b2f-df07518e5670,INV-18611,2024-11-21,19:02:45,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,22.0,Kai Müller,kai.müller@gmx.de,Silber,10,L'Oréal Men's 2,Clothing,Men's,L'Oréal,Fashion,3,Global Imports Ltd.,3,182.95,182.95,0.0,False,548.85,0.19,104.28,Gutschein,4,Mitarbeiter 4,,
572dea11-6c16-4034-872f-db25b4e5c5e2,INV-13814,2024-11-07,21:15:36,Completed,4,Hofstatt München,Sendlinger Straße 10,City Center,15500,1,Altstadt-Lehel,80331,33.0,Alex Weber,alex.weber#gmail.com,Platin,28,Braun Makeup 2,Beauty,Makeup,Braun,Health & Beauty,1,DW GmbH,1,69.03,69.03,0.0,False,69.03,0.19,13.12,Gutschein,4,Mitarbeiter 4,,
b3645351-de86-4eea-bc70-bfa543d27dbf,INV-91226,2024-12-24,13:55:01,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,,,,,32,Copy of Nike Haircare 2,Beauty,Haircare,Nike,Home & Living,3,Global Imports Ltd.,1,265.6,265.6,0.0,,265.6,0.19,50.46,EC-Karte,2,Mitarbeiter 2,5.0,Promotion 5
6e27cc2d-5170-4063-bf4c-7221302637e9,INV-20519,2025-04-26,15:03:34,Returned,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,,,,,45,Siemens Stationery 1,Miscellaneous,Stationery,Siemens,,1,Deutsche Waren GmbH,1,28.62,28.62,0.0,False,28.62,0.19,5.44,EC-Karte,8,Mitarbeiter 8,,
e21570e9-9e23-4229-b6b3-4838494dc4b4,INV-48135,2024-11-11,08:05:59,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,4.0,Mika Weber,mika.weber4@gmx.de,Silber,45,Siemens Stationery 1,Miscellaneous,Stationery,Siemens,,1,Deutsche Waren GmbH,1,28.62,28.62,0.0,False,28.62,0.19,5.44,Kreditkarte,6,Mitarbeiter 6,,
4c7dd291-f485-4206-80af-19ef717a68f6,INV-70483,2025-03-01,09:29:00,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,31.0,Kai Müller,kai.müller#gmx.de,Silber,42,Siemens Gifts 2,Miscellaneous,Gifts,Siemens,,3,Global Imports Ltd.,1,276.06,276.06,0.0,False,276.06,0.19,52.45,Mobile Zahlung,2,Mitarbeiter 2,,
f4a96350-72ce-4cb2-bf45-5c0c6572bd9f,INV-18293,2024-11-27,05:45:37,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,26.0,Kai Fischer,kai.fischer@web.de,Bronze,26,Hugo Boss Skincare 2,Beauty,Skincare,Hugo Boss,Health & Beauty,3,Global Imports Ltd.,1,280.64,280.64,0.0,False,280.64,0.19,53.32,Mobile Zahlung,10,Mitarbeiter 10,,
2440fb96-e56a-447d-a495-5abee65d23f3,INV-31043,2024-12-14,07:21:44,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,,,,,3,Braun Laptops 1,Electronics,Laptops,Braun,Electronics,1,Deutsche Waren GmbH,2,79.7,90.57,0.12,True,159.4,0.19,30.29,Bargeld,1,Mitarbeiter 1,2.0,Promotion 2
9ec2233b-037e-43f4-86fb-24f4029a39b2,INV-43583,2025-01-28,11:51:19,Returned,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,,,,,24,Miele Bedding 2,Home,Bedding,Miele,Home & Living,2,EuroDistribution AG,1,162.51,200.63,0.19,True,162.51,0.19,30.88,Mobile Zahlung,5,Mitarbeiter 5,,
afded73d-09a6-4fa1-b989-4d835c2891c6,INV-68299,2025-03-24,05:30:47,Completed,1,OEZ München,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,,,,,31,H&M Haircare 1,Beauty,Haircare,H&M,Health & Beauty,1,DW GmbH,1,157.92,207.79,0.24,True,157.92,0.19,30.0,Mobile Zahlung,6,Mitarbeiter 6,,
ebaf0eae-2aa9-4ce6-a3d8-b12971d7d4f4,INV-92433,2024-11-13,16:01:03,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,33.0,Alex Weber,alex.weber#gmail.com,Platin,29,Samsung Fragrance 1,Beauty,Fragrance,Samsung,Health & Beauty,1,DW GmbH,1,11.02,11.02,0.0,False,11.02,0.19,2.09,Mobile Zahlung,4,Mitarbeiter 4,,
a99d44a1-1aab-4e6a-86de-c9ab337916c8,INV-22966,2025-03-29,04:46:18,Canceled,4,Hofstatt München,Sendlinger Straße 10,CITY CENTER,15500,1,Altstadt-Lehel,80331,28.0,Kai Weber,kai.weber88@gmx.de,Gold,20,Rimowa Furniture 2,Home,Furniture,Rimowa,Home & Living,1,DW GmbH,1,239.82,252.44,0.05,True,239.82,0.19,45.57,Mobile Zahlung,6,Mitarbeiter 6,,
JJKNGBJKEE,INV-15808,2025-02-01,13:02:31,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,Shopping Center,56000,10,Moosach,80992,7.0,Kim Müller,kim.müller@outlook.com,Gold,24,Miele Bedding 2,Home,Bedding,Miele,Home & Living,2,EuroDistribution AG,1,200.63,200.63,0.0,False,200.63,0.19,38.12,EC-Karte,7,Mitarbeiter 7,,
9188a238-fe3d-4a52-a2f1-e7e0e43199df,INV-91933,2024-11-15,11:49:53,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,10.0,Kai Schneider,kai.schneider25@gmx.de,,43,Unilever Seasonal 1,Miscellaneous,Seasonal,Unilever,,3,Global Imports Ltd.,1,121.19,139.3,0.13,True,121.19,0.19,23.03,GUTSCHEIN,10,Mitarbeiter 10,,
b94321e6-e0e9-48ce-a493-3c9d040c5aa1,INV-16601,2024-10-17,19:11:25,COMPLETED,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,15.0,Klaus Schmidt,klaus.schmidt@web.de,Silber,10,L'Oréal Men's 2,Clothing,Men's,L'Oréal,Fashion,3,Global Imports Ltd.,1,129.89,182.95,0.29,True,129.89,0.19,24.68,Bargeld,10,Mitarbeiter 10,,
8ce4fdea-ec19-40c7-8014-b1d4db54e792,INV-56411,2025-02-07,09:40:45,Completed,5,Fünf Höfe,Theatinerstraße 15,Luxury Mall,17500,1,Altstadt-Lehel,80331,,,,,44,Bosch Seasonal 2,Miscellaneous,Seasonal,Bosch,Electronics,3,Global Imports Ltd.,1,137.55,137.55,0.0,False,137.55,0.19,26.13,Kreditkarte,6,Mitarbeiter 6,,
55b02f68-15a8-4feb-8447-b9c275e9f59f,INV-84075,2025-03-20,09:10:57,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,shopping center,70000,5,Au-Haidhausen,81667,1.0,Kai Schmidt,kai.schmidt51@gmail.com,Bronze,10,L'Oréal Men's 2,Clothing,Men's,L'Oréal,Fashion,3,Global Imports Ltd.,3,182.95,182.95,0.0,False,442.69,0.19,84.11,kreditkarte,1,Mitarbeiter 1,,
53445133-234e-4d2c-a91e-7ce7bb94321f,INV-94777,2025-01-21,09:59:05,Completed,6,Imaginary Store,Nowhere St. 123,Outlet,-500,99,Unknown,00000,2.0,Kim Fischer,kim.fischer54@gmx.de,Bronze,24,Miele Bedding 2,Home,Bedding,Miele,Home & Living,2,EuroDistribution AG,1,200.63,200.63,0.0,False,200.63,0.19,38.12,gutschein,1,Mitarbeiter 1,,
60d6ad30-78cc-43e1-8318-92dbfd0f18f1,INV-27305,2024-12-08,04:26:16,Completed,1,Olympia Einkaufszentrum,Hanauer Str. 68,SHOPPING CENTER,56000,10,Moosach,80992,25.0,Robin Weber,,Silber,46,Lindt Stationery 2,Miscellaneous,Stationery,Lindt,,1,DW GmbH,2,111.88,120.3,0.07,True,223.76,0.19,42.51,Gutschein,9,Mitarbeiter 9,5.0,Promotion 5
2712785f-1ca1-4df0-810f-4cf566e4f371,INV-77110,2024-10-29,13:56:26,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,25.0,Robin Weber,robin.weber@web.de,Silber,9,L'Oréal Men's 1,Clothing,Men's,L'Oréal,Fashion,1,DW GmbH,1,-10.35,114.97,1.09,False,-10.35,0.19,-1.97,Bargeld,4,Mitarbeiter 4,,
HTWM8MGJGS,INV-74140,2025-01-30,20:10:07,Completed,3,Kaufingertor Passage,Kaufingerstraße 9,City Center,8500,1,Altstadt-Lehel,80331,11.0,Mika Weber,mika.weber@gmx.de,Bronze,4,Sony Laptops 2,Electronics,Laptops,Sony,Electronics,3,Global Imports Ltd.,2,165.5,165.5,0.0,,331.0,0.19,62.89,Gutschein,7,Mitarbeiter 7,,
8b82af46-52cc-4841-ae96-13f824ee4a83,INV-68137,2024-11-20,02:31:07,Completed,2,Riem Arcaden,Willy-Brandt-Platz 5,Shopping Center,70000,5,Au-Haidhausen,81667,,Kai Müller,kai.müller@gmx.de,Silber,6,Siemens Accessories 2,Electronics,Accessories,Siemens,Electronics,2,EuroDistribution AG,1,204.34,204.34,0.0,False,204.34,0.19,38.82,BARGELD,8,Mitarbeiter 8,,
